Hilfen,65
nennen,65
about,65
VfB,65
Steuerzahler,64
spielen,64
Rahmen,64
mag,64
Egal,64
musste,64
Einen,64
Trotzdem,64
Starke,64
Demokraten,64
Selbstbestimmung,64
beides,64
Versagen,64
Angebot,64
Zwei,64
wem,64
rund,64
welcher,64
Toennies,64
gelernt,64
Agrar,64
ermordet,63
Gleichberechtigung,63
Freunde,63
beste,63
Anerkennung,63
Aussenminister,63
aufhoeren,63
Gerne,63
innerhalb,63
Super,63
Europawahl,63
laufen,63
Partner,63
Licht,63
Verkehr,63
ok,63
Kern,62
gestalten,62
gezeigt,62
Taeter,62
Masken,62
Mord,62
Reden,62
Pflege,62
26,62
Punkte,62
absolut,62
Sinne,62
wahr,62
bekaempft,62
meisten,62
Populismus,62
Niveau,62
Kleine,62
2016,62
Waffen,62
This,62
Osten,62
interessiert,62
frage,62
500,62
Familiennachzug,62
Eindruck,62
Parteienfinanzierung,62
Presse,62
Sind,62
go,62
spreche,62
vier,61
Praesidenten,61
Marktwirtschaft,61
Verhaeltnis,61
regiert,61
Akzeptanz,61
but,61
insgesamt,61
gerecht,61
naemlich,61
weltoffene,61
solchen,61
Selbst,61
200,61
Abstimmung,61
Montag,61
absurd,61
Impfen,61
kriegen,61
unbedingt,61
Boden,61
grossartige,61
Jobs,61
Sommer,61
Okay,61
No2Hate,61
Germany,60
alt,60
freut,60
Thomas,60
traurig,60
verantwortlich,60
bislang,60
veraendern,60
mache,60
Nahles,60
Finanzierung,60
steigen,60
behauptet,60
Arbeitsplaetze,60
sitzt,60
Jeder,60
ziemlich,60
Mueller,60
dachte,60
umgesetzt,60
liefern,60
Fleischindustrie,60
Innen,60
inzwischen,60
lohnt,60
Friedrich,60
deutscher,60
Hartz4,60
SPIEGEL,60
Winfried,59
schuetzt,59
demonstrieren,59
Aufbruch,59
Form,59
Prozess,59
Herz,59
stand,59
our,59
You,59
Alltag,59
Vorgehen,59
kuemmern,59
219a,59
Tolle,59
faehrt,59
Basis,59
Beratung,59
groesser,59
Praxis,59
ermoeglichen,59
23,59
vieles,59
gaebe,59
suchen,59
zieht,59
teuer,59
Finde,59
verweigert,59
Bisher,59
Eure,59
Liste,59
ignoriert,59
Sicherheitsbehoerden,59
kenne,59
way,59
Klimaziele,58
Leid,58
Vertrag,58
Mich,58
zentrale,58
Zugang,58
Ruhe,58
Kommunalwahl,58
niemals,58
massive,58
Herzliche,58
ueberwinden,58
Volle,58
Maennern,58
Erneuerbare,58
Justiz,58
wichtiges,58
Anti,58
wirsindmehr,58
Auto,58
has,58
Hoffentlich,58
Angriffe,58
beantragt,58
aktuelle,58
Rassisten,58
Schiene,58
indem,58
BfV,58
Wuerttemberg,57
Nachhaltigkeit,57
Darum,57
kuenftig,57
internationale,57
diejenigen,57
ca,57
Wolfgang,57
zumindest,57
Loesungen,57
Vom,57
Wichtig,57
Chaos,57
dessen,57
meines,57
wert,57
vorgelegt,57
Ok,57
Falls,57
schliessen,57
Krisen,57
Regelung,57
stimmen,57
Weiter,57
enderung,57
fand,57
versteht,57
Andreas,57
Windenergie,57
Prof,57
glaubt,57
Strassen,57
Nationalismus,57
beraten,56
links,56
Menschlichkeit,56
Nawalny,56
gekaempft,56
dbdk20,56
Sitzungswoche,56
Italien,56
fallen,56
Claudia,56
Jemen,56
Autobahn,56
erfolgreich,56
Zustimmung,56
spannende,56
Identitaet,56
gemeint,56
Anhalt,56
Berater,56
Vorbild,56
Taten,55
wen,55
Grundrechte,55
Unfassbar,55
tief,55
Tat,55
manche,55
Stelle,55
Fluechtlinge,55
nein,55
Maerz,55
Kurs,55
offenen,55
Reise,55
Sorgen,55
jedenfalls,55
Rot,55
Mittwoch,55
offenkundig,55
Meuthen,55
MPK,55
Klasse,55
Zweifel,55
Sondersitzung,55
inakzeptabel,55
Verbraucherschutz,55
Sagt,55
Banken,55
Kitas,54
Schaden,54
Mutter,54
Bundes,54
Wind,54
Ergebnisse,54
Aachen,54
seien,54
75,54
Grenze,54
Strom,54
Fortschritt,54
gefaehrdet,54
V,54
gefuehrt,54
eingesetzt,54
Einfuehrung,54
Wegen,54
vorne,54
Worten,54
Nee,54
persoenlich,54
bewegt,54
kritisieren,54
online,54
Koennen,54
Autobahnen,54
Europaeische,53
hinaus,53
Himmel,53
Waehler,53
Menschenfeindlichkeit,53
taeglich,53
gruen,53
Kanzleramt,53
Herbst,53
Zahl,53
selbstverstaendlich,53
they,53
gebraucht,53
Anspruch,53
Landtag,53
Bundesverfassungsgericht,53
Erfahrung,53
aendert,53
globale,53
gesetzliche,53
daraus,53
Pestizide,53
Buergerrechte,53
gefunden,53
Vorsitzende,53
Toll,53
Tipp,53
Walter,52
Ukraine,52
parlamentarische,52
spannend,52
do,52
Ehre,52
Gruenden,52
Niemand,52
Jahres,52
gesamte,52
schnelle,52
foerdern,52
Siehe,52
Mandat,52
And,52
Aufgaben,52
gewonnen,52
45,52
2015,52
Journalismus,52
falschen,52
Sollte,52
entgegen,52
CDUCSU,52
Abgasskandal,52
Congrats,52
Sendung,52
GG,52
September,52
schwarzerFilz,52
lebendige,52
Fast,52
schlechte,52
Michael,52
Leuten,52
gefallen,52
IT,52
empfehle,52
AKK,52
Wissen,52
Tages,52
Erneuerbaren,51
gefaehrlich,51
ebenso,51
grossartig,51
kommenden,51
muessten,51
Spaltung,51
gesetzt,51
Stichwahl,51
ehrlich,51
Samstag,51
schade,51
gleichen,51
verfolgt,51
verbreiten,51
MP,51
GRUeN,51
knapp,51
Unter,51
Jugend,51
saubere,51
welchen,51
Werbung,51
ueberzeugt,51
klarer,51
krass,51
Freu,51
nutzt,51
Nachruestung,51
gescheitert,51
Ministerpraesident,51
ausgerechnet,51
Gruende,51
blockieren,51
Beteiligung,51
runter,51
Bedrohung,51
Wohnraum,51
gehalten,51
FPOe,51
Antraege,51
kritische,51
vs,51
Appell,50
Moment,50
heutige,50
Bau,50
Schweigen,50
Rechtspopulisten,50
Grundsatzprogramm,50
digital,50
erinnert,50
vielfaeltige,50
Freunden,50
Stand,50
langsam,50
ans,50
Dies,50
moeglichst,50
Integration,50
solange,50
Staerkung,50
Dessau,50
