richtigen,65
bzw,65
Nachbarn,65
Happy,65
Bedingungen,65
Oeffentlichkeit,65
aufs,65
konkrete,65
Klasse,65
Augen,65
Ebene,65
Justiz,65
Kommission,65
aendert,65
Fortschritt,65
irgendwie,65
Kooperation,65
heutigen,65
Ihrer,65
Osten,65
but,65
Glyphosat,65
Sicherheitsrat,65
Herdenimmunitaet,65
Eimsbuettel,65
Taten,64
regieren,64
Tweets,64
na,64
teile,64
Filter,64
verteidigt,64
musst,64
Pflichten,64
Beteiligung,64
Ausserdem,64
Moeglichkeit,64
verbreitet,64
verboten,64
gewonnen,64
berichtet,64
ueberlassen,64
sichern,64
gehalten,64
Widerspruch,64
Hetzer,64
akzeptieren,64
Linke,64
Wahrheit,64
Rot,64
Hans,64
Statement,64
Rechten,64
alten,64
bekannt,64
KollegInnen,64
Spaltung,64
schoene,64
solidarity,64
Afghanistan,64
massive,63
erleben,63
Ziele,63
Innovation,63
zuletzt,63
Arbeitsbedingungen,63
Mutation,63
testen,63
hoert,63
Grundrechte,63
Bezahlung,63
Organisation,63
regelmaessig,63
re,63
important,63
IT,63
Zug,63
insgesamt,63
Ausland,63
laut,63
Tempolimit,63
Muenchen,63
Great,63
Weise,62
Aufgaben,62
Einigung,62
ggf,62
womoeglich,62
herzlich,62
150,62
Kitas,62
zulassen,62
private,62
Ueberwachung,62
entlasten,62
Verfassungsschutz,62
J,62
bieten,62
Folge,62
Gespraechen,62
ermordet,62
Anstand,62
Thomas,62
Arbeitnehmer,62
G,62
welcher,62
Konsequenzen,62
Kombination,62
Mieten,62
lebt,62
Zulassung,62
beschaeftigen,61
Appell,61
kleiner,61
zweite,61
Co,61
Praesidenten,61
Betriebe,61
meint,61
verbreiten,61
gelernt,61
Foto,61
Kampagne,61
Praxis,61
Mitgliedern,61
ua,61
Lernen,61
digital,61
schwerer,61
dient,61
Antraege,61
Beitraege,61
begruendet,61
oben,61
draussen,61
Buendnis,61
Euren,61
Versorgung,61
Dosis,61
its,61
Leidenschaft,61
Polen,61
pour,61
Hersfeld,61
Mobilitaet,60
ohnehin,60
Mandat,60
Urlaub,60
musste,60
Entscheidungen,60
up,60
Vorsitzenden,60
langsam,60
gelingen,60
Spanien,60
17,60
beitragen,60
debattieren,60
Veranstaltung,60
Alltag,60
kritisch,60
Gelegenheit,60
Teilhabe,60
Aktion,60
wichtigsten,60
redet,60
Behandlung,60
Macron,60
seien,60
Schaden,60
kritisieren,60
Haushalt,60
Faellen,60
Neuwahlen,60
Grippe,60
Juengere,60
AKK,60
Selbstbestimmung,59
zusaetzlich,59
zugestimmt,59
nehme,59
freu,59
solidarische,59
kritische,59
dessen,59
Angebot,59
Testen,59
Maerz,59
Ostern,59
suchen,59
Projekte,59
Plattform,59
Ausbildung,59
besteht,59
Parteivorsitz,59
Fussball,59
Gesundheitsaemter,59
teuer,59
gestimmt,59
Tisch,59
Herrn,59
Buero,59
Energiewende,59
funktionieren,59
positive,59
Arzt,59
Schweden,59
week,59
spd,59
colleague,59
zweiten,58
Informationen,58
schliessen,58
bislang,58
schwierig,58
erlaubt,58
zustimmen,58
Anerkennung,58
manchmal,58
Gemeinwohl,58
Buch,58
sowie,58
Michael,58
Presse,58
23,58
entgegen,58
me,58
Gleichstellung,58
Entlastung,58
Oesterreich,58
Luegen,58
treten,58
Frankfurt,58
un,58
Richtig,58
Allen,58
close,58
Dies,58
Todesfaelle,58
anderswo,57
Oeffnung,57
entscheidet,57
bedeuten,57
internationalen,57
verhandeln,57
aktuell,57
allenfalls,57
voran,57
Schritte,57
Veranstaltungen,57
klaeren,57
Schoen,57
sinken,57
wuenschen,57
genutzt,57
erlebt,57
Varianten,57
verzichten,57
Menschlichkeit,57
Teilen,57
You,57
Schaut,57
gehabt,57
vier,57
Wohlstand,57
Besonders,57
quasi,57
Nationalisten,57
Kandidaten,57
first,57
strongerUNited,57
York,57
Jugend,56
Ministerin,56
behauptet,56
geaeussert,56
teilen,56
Regionen,56
Geniesst,56
kaempft,56
Kandidatur,56
Weiterbildung,56
niemanden,56
Einschraenkungen,56
leiden,56
Gefluechtete,56
Vergangenheit,56
schwierigen,56
Wohnungen,56
verliert,56
falschen,56
geschuetzt,56
besondere,56
Mitgliedstaaten,56
nen,56
Medizin,56
eng,56
meistens,56
freedom,56
Erneuerung,56
Notice,56
AFD,56
Kirche,56
